ID,Title,Description,Category_title,Geometry_Coordinates_1,Date,Time,Split,Long,Lat
EONET_6755,Cat Tail Creek Wildfire  Jackson  Oregon,,Wildfires,-122.6538  42.56046667,6/11/24,18:49:00,10,-122.6538, 42.56046667
EONET_6756,Deviation Wildfire  Northwest Arctic  Alaska,,Wildfires,-160.695648  66.928278,6/11/24,18:41:00,12,-160.695648, 66.928278
EONET_6757,Gyer Wildfire  Lake  Oregon,,Wildfires,-121.183538  42.913761,6/11/24,18:40:00,12,-121.183538, 42.913761
EONET_6764,Trail Wildfire  Washoe  Nevada,,Wildfires,-119.764023  39.625623,6/11/24,18:12:00,12,-119.764023, 39.625623
EONET_6771,GROVE Wildfire  Spokane  Washington,,Wildfires,-117.487836  47.58265,6/11/24,17:40:00,12,-117.487836, 47.58265
EONET_6779,LA PORTE Wildfire  Butte  California,,Wildfires,-121.403826  39.390536,6/11/24,17:16:00,12,-121.403826, 39.390536
EONET_6780,WATKINS Wildfire  Mariposa  California,,Wildfires,-119.539277  37.783315,6/11/24,17:15:00,12,-119.539277, 37.783315
EONET_6783,Warm Creek Wildfire  Jerome  Idaho,,Wildfires,-114.458227  42.602062,6/11/24,17:09:00,12,-114.458227, 42.602062
EONET_6788,PRESTON ROAD Wildfire  Okanogan  Washington,,Wildfires,-120.132973  48.215485,6/11/24,16:16:00,12,-120.132973, 48.215485
EONET_6789,STODDARD 3 Wildfire  San Bernardino  California,STODDARD VALLEY,Wildfires,-117.055431  34.785296,6/11/24,16:14:00,12,-117.055431, 34.785296
EONET_6795,Lake Creek Wildfire  Harney  Oregon,,Wildfires,-119.227055  43.751269,6/11/24,15:47:00,12,-119.227055, 43.751269
EONET_6798,Snow Ranch Wildfire  Archuleta  Colorado,,Wildfires,-107.220193  37.253575,6/11/24,14:37:00,12,-107.220193, 37.253575
EONET_6804,E Antelope Rd 2528 Wildfire  Jackson  Oregon,,Wildfires,-122.7488833  42.41375,6/11/24,13:29:00,13,-122.7488833, 42.41375
EONET_6813,Wildcat Wildfire  Tooele  Utah,,Wildfires,-113.296123  40.47799,6/11/24,12:10:00,12,-113.296123, 40.47799
EONET_6816,Bogners - Carter Wildfire  Carter  Montana,,Wildfires,-105.00292  45.21458,6/11/24,11:27:00,11,-105.00292, 45.21458
EONET_6817,CARO Wildfire  Spokane  Washington,,Wildfires,-117.293534  47.649666,6/11/24,11:16:00,12,-117.293534, 47.649666
EONET_6818,WILDCAT CREEK Wildfire  Caddo  Oklahoma,,Wildfires,-98.256944  35.296944,6/11/24,10:43:00,11,-98.256944, 35.296944
EONET_6820,PALISADES ROAD Wildfire  Douglas  Washington,15 Miles South of community of Palisades and 20 Miles East of Rock Island WA,Wildfires,-120.012476  47.275592,6/11/24,8:48:00,12,-120.012476, 47.275592
EONET_6835,D54 STUCK VEHICLE 2S66 Wildfire  Tuolumne  California,,Wildfires,-119.96652  37.79836,6/10/24,21:52:00,11,-119.96652, 37.79836
EONET_6838,Timber Butte Wildfire  Klamath  Oregon,,Wildfires,-121.476333  43.316,6/10/24,20:53:00,12,-121.476333, 43.316
EONET_6841,ADOBE 3 Wildfire  Sonoma  California,,Wildfires,-122.531283  38.238583,6/10/24,20:46:00,12,-122.531283, 38.238583
EONET_6842,ADOBE 2 Wildfire  Sonoma  California,,Wildfires,-122.533917  38.240033,6/10/24,20:44:00,12,-122.533917, 38.240033
EONET_6844,Black Wildfire  Gila  Arizona,,Wildfires,-110.529833  33.986,6/10/24,20:22:00,12,-110.529833, 33.986
EONET_6845,I-5 MM 18 Wildfire  Jackson  Oregon,,Wildfires,-122.7138333  42.21833333,6/10/24,20:21:00,13,-122.7138333, 42.21833333
EONET_6849,ASSIST/KRN/48A Wildfire  Kern  California,,Wildfires,-117.962179  35.223745,6/10/24,19:37:00,12,-117.962179, 35.223745
EONET_6850,I 80  / CUMMINGS SKWY Wildfire  Contra Costa  California,,Wildfires,-122.238293  38.045173,6/10/24,19:35:00,12,-122.238293, 38.045173
EONET_6666,Wildfire in Bolivia  Brazil 1019827,,Wildfires,-77.94539227,6/10/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_6673,Wildfire in The Democratic Republic of Congo 1019831,,Wildfires,25.048072842072497  -8.449158839527039,6/10/24,19:00:00,19,25.048072842072497, -8.449158839527039
EONET_6679,Wildfire in Australia 1019837,,Wildfires,128.756296444836  -17.064177309559632,6/10/24,19:00:00,17,128.756296444836, -17.064177309559632
EONET_6685,Wildfire in Australia 1019844,,Wildfires,130.11084389489514  -14.453578007520827,6/10/24,19:00:00,19,130.11084389489514, -14.453578007520827
EONET_6686,Wildfire in Russian Federation 1019843,,Wildfires,128.92521909629454  53.328215689594266,6/10/24,19:00:00,19,128.92521909629454, 53.328215689594266
EONET_6693,Wildfire in Australia 1019851,,Wildfires,130.1599674966007  -14.388250095459364,6/10/24,19:00:00,18,130.1599674966007, -14.388250095459364
EONET_8154,Wildfire in The Democratic Republic of Congo 1019869,,Wildfires,24.211050380988084  -3.3985815757509625,6/10/24,19:00:00,19,24.211050380988084, -3.3985815757509625
EONET_8186,Wildfire in Russian Federation 1019901,,Wildfires,133.13202920201394  59.91720308563306,6/10/24,19:00:00,19,133.13202920201394, 59.91720308563306
EONET_6863,Canal Wildfire  Maricopa  Arizona,,Wildfires,-111.893383  33.449053,6/10/24,18:22:00,12,-111.893383, 33.449053
EONET_6866,Wickiup Wildfire  Klamath  Oregon,,Wildfires,-121.358369  43.348265,6/10/24,18:01:00,12,-121.358369, 43.348265
EONET_6874,2452 Wildfire  Harney  Oregon,,Wildfires,-119.866325  43.592621,6/10/24,17:03:00,12,-119.866325, 43.592621
EONET_6875,Heart Lake Camp Fire Wildfire  Lake  Oregon,,Wildfires,-120.8387  42.2573,6/10/24,17:01:00,10,-120.8387, 42.2573
EONET_6883,Beaver Creek Wildfire  Oneida  Wisconsin,,Wildfires,-89.28561  45.58691,6/10/24,15:47:00,10,-89.28561, 45.58691
EONET_6888,FALSE ALARM Wildfire  Los Angeles  California,,Wildfires,-118.2059  34.221009,6/10/24,15:15:00,10,-118.2059, 34.221009
EONET_6889,Drake Wildfire  Maricopa  Arizona,,Wildfires,-111.946942  33.256332,6/10/24,15:15:00,12,-111.946942, 33.256332
EONET_6894,Peacock Wildfire  Mohave  Arizona,6 miles Southwest of Hackberry  AZ,Wildfires,-113.7994  35.3187,6/10/24,14:41:00,10,-113.7994, 35.3187
EONET_6902,CRAWFISH Wildfire  Fresno  California,,Wildfires,-119.376299  36.719509,6/10/24,13:25:00,12,-119.376299, 36.719509
EONET_6903,Butler Rd Slash Wildfire  Lane  Oregon,,Wildfires,-123.390735  44.12105,6/10/24,13:22:00,12,-123.390735, 44.12105
EONET_6907,RAILROAD Wildfire  Shasta  California,,Wildfires,-122.38896  40.557538,6/10/24,12:38:00,11,-122.38896, 40.557538
EONET_6910,TRAINING Wildfire  San Bernardino  California,,Wildfires,-115.768204  35.41111,6/10/24,12:06:00,12,-115.768204, 35.41111
EONET_6912,Christi Court Wildfire  Brevard  Florida,,Wildfires,-80.843833  28.6035,6/10/24,11:12:00,11,-80.843833, 28.6035
EONET_6914,BLUEBELL Wildfire  Valencia  New Mexico,,Wildfires,-106.7646  34.74559,6/10/24,9:24:00,10,-106.7646, 34.74559
EONET_6925,School 124 Wildfire  Mohave  Arizona,,Wildfires,-113.425844  35.53435,6/9/24,23:00:00,12,-113.425844, 35.53435
EONET_6663,Wildfire in The Democratic Republic of Congo 1019820,,Wildfires,19.524549447533417  -6.321017773009712,6/9/24,19:00:00,19,19.524549447533417, -6.321017773009712
EONET_6667,Wildfire in Australia 1019829,,Wildfires,145.97078668581128  -19.151149710433955,6/9/24,19:00:00,19,145.97078668581128, -19.151149710433955
EONET_6668,Wildfire in Australia 1019830,,Wildfires,144.90579302774964  -16.609373940490848,6/9/24,19:00:00,19,144.90579302774964, -16.609373940490848
EONET_6669,Wildfire in Angola 1019823,,Wildfires,21.72731383847351  -8.627310716730873,6/9/24,19:00:00,18,21.72731383847351, -8.627310716730873
EONET_6670,Wildfire in The Democratic Republic of Congo 1019824,,Wildfires,27.01164841093055  -8.744141171555189,6/9/24,19:00:00,18,27.01164841093055, -8.744141171555189
EONET_6680,Wildfire in Paraguay  Brazil 1019838,,Wildfires,-78.77475307,6/9/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_6694,Wildfire in Australia 1019852,,Wildfires,126.96293200047403  -14.447093138560433,6/9/24,19:00:00,19,126.96293200047403, -14.447093138560433
EONET_8207,Wildfire in Bolivia  Brazil 1019922,,Wildfires,-74.94743589,6/9/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_6954,0205 RV Wildfire  Crook  Oregon,,Wildfires,-120.129216  43.996779,6/9/24,17:04:00,12,-120.129216, 43.996779
EONET_6961,Springhill Wildfire  Leon  Florida,,Wildfires,-84.356583  30.3757,6/9/24,16:25:00,11,-84.356583, 30.3757
EONET_6972,Greasewood Wildfire  Pinal  Arizona,,Wildfires,-111.574735  33.03132,6/9/24,13:40:00,12,-111.574735, 33.03132
EONET_6979,Bills Hill Wildfire  Volusia  Florida,,Wildfires,-80.607713  28.392218,6/9/24,11:35:00,11,-80.607713, 28.392218
EONET_6982,Highway Wildfire  Maricopa  Arizona,,Wildfires,-111.952003  33.259701,6/9/24,10:04:00,12,-111.952003, 33.259701
EONET_7006,Tumbleweed Wildfire  Cochise  Arizona,,Wildfires,-109.749395  31.543698,6/8/24,21:59:00,12,-109.749395, 31.543698
EONET_7009,TEN MILE Wildfire  Benton  Washington,,Wildfires,-119.450893  46.361331,6/8/24,21:25:00,12,-119.450893, 46.361331
EONET_7025,Owl Wildfire  Yukon-Koyukuk  Alaska,,Wildfires,-142.17  66.15,6/8/24,19:12:00,8,-142.17, 66.15
EONET_6674,Wildfire in Russian Federation 1019832,,Wildfires,136.05409473202397  62.79173199039873,6/8/24,19:00:00,19,136.05409473202397, 62.79173199039873
EONET_8144,Wildfire in Australia 1019860,,Wildfires,143.418907645641  -17.218158897120496,6/8/24,19:00:00,17,143.418907645641, -17.218158897120496
EONET_7034,McDonald Wildfire  Fairbanks North Star  Alaska,9 miles southwest of Salcha between Dry Creek and Tanana River,Wildfires,-147.107167  64.364833,6/8/24,17:30:00,12,-147.107167, 64.364833
EONET_7035,PIONEER Wildfire  Chelan  Washington,4 miles north from Prince Creek,Wildfires,-120.530919  48.182553,6/8/24,17:28:00,12,-120.530919, 48.182553
EONET_7041,GRIZZLY Wildfire  Nevada  California,,Wildfires,-120.88991  39.402733,6/8/24,16:46:00,11,-120.88991, 39.402733
EONET_7044,Lutheran Wildfire  Gila  Arizona,,Wildfires,-110.45  33.3071,6/8/24,16:17:00,8,-110.45, 33.3071
EONET_7050,Bear Wildfire  Gila  Arizona,4 miles south of Cibecue,Wildfires,-110.522289  33.934414,6/8/24,15:32:00,12,-110.522289, 33.934414
EONET_7051,BULLARDS Wildfire  Yuba  California,,Wildfires,-121.073112  39.464824,6/8/24,15:32:00,12,-121.073112, 39.464824
EONET_7060,Vekol Wildfire  Maricopa  Arizona,,Wildfires,-112.257004  32.840302,6/8/24,14:02:00,12,-112.257004, 32.840302
EONET_7072,Owl Head Wildfire  Pinal  Arizona,,Wildfires,-111.128  32.576,6/8/24,10:42:00,9,-111.128, 32.576
EONET_7084,SPRINGS Wildfire  Siskiyou  California,,Wildfires,-122.520453  41.474683,6/7/24,22:49:00,12,-122.520453, 41.474683
EONET_7092,Cienega Creek Wildfire  Apache  Arizona,Approximately 10 SW of Alpine Az,Wildfires,-109.296455  33.800217,6/7/24,21:25:00,12,-109.296455, 33.800217
EONET_7103,Mesa Creek Wildfire  Mesa  Colorado,,Wildfires,-108.143062  39.15743,6/7/24,20:11:00,12,-108.143062, 39.15743
EONET_7111,Stevens Wildfire  Yukon-Koyukuk  Alaska,,Wildfires,-150.934167  65.308,6/7/24,19:56:00,12,-150.934167, 65.308
EONET_7115,DRY CANYON Wildfire  Socorro  New Mexico,,Wildfires,-107.431325  33.887073,6/7/24,19:25:00,12,-107.431325, 33.887073
EONET_7116,DOG Wildfire  Nevada  California,,Wildfires,-120.144499  39.41666,6/7/24,19:02:00,12,-120.144499, 39.41666
EONET_6654,Wildfire in Russian Federation 1019811,,Wildfires,136.20582288974563  62.90873107616096,6/7/24,19:00:00,19,136.20582288974563, 62.90873107616096
EONET_6671,Wildfire in The Democratic Republic of Congo 1019825,,Wildfires,18.22438570474103  -6.834666712799098,6/7/24,19:00:00,18,18.22438570474103, -6.834666712799098
EONET_6675,Wildfire in The Democratic Republic of Congo 1019833,,Wildfires,22.804279480971644  -7.614658790039379,6/7/24,19:00:00,19,22.804279480971644, -7.614658790039379
EONET_7120,GARLOCK Wildfire  Fresno  California,,Wildfires,-119.514348  36.991558,6/7/24,18:34:00,12,-119.514348, 36.991558
EONET_7134,RAINING Wildfire  Santa Fe  New Mexico,,Wildfires,-106.284159  35.121103,6/7/24,17:40:00,12,-106.284159, 35.121103
EONET_7139,RIVER VIEW Wildfire  Yakima  Washington,,Wildfires,-120.512776  46.633627,6/7/24,17:05:00,12,-120.512776, 46.633627
EONET_7148,DELKENA Wildfire  Pend Oreille  Washington,,Wildfires,-117.315694  48.389221,6/7/24,16:07:00,12,-117.315694, 48.389221
EONET_7152,Strock Wildfire  Converse  Wyoming,,Wildfires,-105.504598  42.781435,6/7/24,15:31:00,12,-105.504598, 42.781435
EONET_7162,Mosquito Mayhem Wildfire  Douglas  Wisconsin,,Wildfires,-92.204  46.57187,6/7/24,14:10:00,8,-92.204, 46.57187
EONET_7163,Mosquito Mayhem Wildfire  Douglas  Wisconsin,,Wildfires,-92.204  46.57187,6/7/24,14:10:00,8,-92.204, 46.57187
EONET_7164,Gobbler Peak Wildfire  Apache  Arizona,,Wildfires,-109.251867  33.926267,6/7/24,14:07:00,12,-109.251867, 33.926267
EONET_7178,King Wildfire  Osage  Oklahoma,,Wildfires,-96.669167  36.561111,6/7/24,12:01:00,11,-96.669167, 36.561111
EONET_7181,MM 155 Wildfire  Sweetwater  Wyoming,,Wildfires,-108.350258  41.631699,6/7/24,11:05:00,12,-108.350258, 41.631699
EONET_7187,Say-HI Wildfire  Washburn  Wisconsin,,Wildfires,-91.78794  45.97121,6/7/24,10:08:00,10,-91.78794, 45.97121
EONET_7195,TEMPLIN Wildfire  Los Angeles  California,,Wildfires,-118.6884  34.57014,6/7/24,3:25:00,10,-118.6884, 34.57014
EONET_7204,VEG/JK/89A Wildfire  San Bernardino  California,,Wildfires,-117.631393  34.593929,6/6/24,21:19:00,12,-117.631393, 34.593929
EONET_7216,155 Wildfire  Kern  California,,Wildfires,-118.544794  35.754241,6/6/24,20:10:00,12,-118.544794, 35.754241
EONET_7226,ASSIST/STODDARD Wildfire  San Bernardino  California,,Wildfires,-117.289856  34.554691,6/6/24,19:03:00,12,-117.289856, 34.554691
EONET_6642,Wildfire in Australia 1019803,,Wildfires,134.10774812831934  -12.083547147354954,6/6/24,19:00:00,19,134.10774812831934, -12.083547147354954
EONET_7230,Combination 2 Wildfire  Granite  Montana,,Wildfires,-113.447  46.4214,6/6/24,18:47:00,9,-113.447, 46.4214
EONET_7235,Fossil Wildfire  Yukon-Koyukuk  Alaska,,Wildfires,-147.461867  65.476417,6/6/24,18:30:00,12,-147.461867, 65.476417
EONET_7239,US 2 mm611 Wildfire  Roosevelt  Montana,,Wildfires,-105.221493  48.11298,6/6/24,17:44:00,12,-105.221493, 48.11298
EONET_7240,Dry Forks Wildfire  Roosevelt  Montana,,Wildfires,-105.606705  48.104646,6/6/24,17:42:00,12,-105.606705, 48.104646
EONET_7242,US 2 mm610 Wildfire  Roosevelt  Montana,,Wildfires,-105.240582  48.115867,6/6/24,17:40:00,12,-105.240582, 48.115867
EONET_7243,ST HELENA HWY S RUTHERFORD Wildfire  Napa  California,,Wildfires,-122.151912  38.449172,6/6/24,17:38:00,12,-122.151912, 38.449172
EONET_7244,A Street West Wildfire  Roosevelt  Montana,,Wildfires,-105.199018  48.107816,6/6/24,17:38:00,12,-105.199018, 48.107816
EONET_7245,US 2 mm609 Wildfire  Roosevelt  Montana,,Wildfires,-105.242624  48.116269,6/6/24,17:34:00,12,-105.242624, 48.116269
EONET_7246,Poplar Rapid Wildfire  Roosevelt  Montana,,Wildfires,-105.19932  48.11563,6/6/24,17:33:00,11,-105.19932, 48.11563
EONET_7248,Dirt Wildfire  Roosevelt  Montana,,Wildfires,-105.636519  48.081875,6/6/24,17:28:00,12,-105.636519, 48.081875
EONET_7249,VEG/BO/82A Wildfire  San Bernardino  California,,Wildfires,-117.171494  34.57534,6/6/24,17:26:00,12,-117.171494, 34.57534
EONET_7255,Little Kobuk Wildfire  Northwest Arctic  Alaska,,Wildfires,-158.3  67.023,6/6/24,16:38:00,7,-158.3, 67.023
EONET_7260,BRAVO FIRE Wildfire  Coconino  Arizona,The fire is burning on the Camp Navajo Army Depot,Wildfires,-111.823145  35.192143,6/6/24,15:57:00,12,-111.823145, 35.192143
EONET_7261,I-5 MM 51 NB Wildfire  Jackson  Oregon,,Wildfires,-123.2018333  42.42333333,6/6/24,15:40:00,13,-123.2018333, 42.42333333
EONET_7264,MARKET Wildfire  Spokane  Washington,,Wildfires,-117.3563  47.764888,6/6/24,15:18:00,10,-117.3563, 47.764888
EONET_7272,Dutchy Way 403 Wildfire  Josephine  Oregon,,Wildfires,-123.519343  42.4256503,6/6/24,13:19:00,12,-123.519343, 42.4256503
EONET_7275,Old Hwy 99 MM1 Wildfire  Josephine  Oregon,,Wildfires,-123.3718333  42.5715,6/6/24,13:12:00,13,-123.3718333, 42.5715
EONET_7277,Scattering Springs Wildfire  Teton  Montana,,Wildfires,-112.828367  47.61855,6/6/24,12:45:00,12,-112.828367, 47.61855
EONET_7278,Sanitary Landfill Wildfire  Roosevelt  Montana,,Wildfires,-105.660833  48.095278,6/6/24,12:36:00,12,-105.660833, 48.095278
EONET_7279,Sunflower Lane 180 Wildfire  Josephine  Oregon,,Wildfires,-123.3584315  42.4878218,6/6/24,12:33:00,13,-123.3584315, 42.4878218
EONET_7280,Easy Lane Wildfire  Lane  Oregon,,Wildfires,-122.9235  44.07816667,6/6/24,11:58:00,10,-122.9235, 44.07816667
EONET_8587,Etna Volcano  Italy,,Volcanoes,14.999  37.748,6/6/24,0:00:00,7,14.999, 37.748
EONET_7293,WARREN Wildfire  Calaveras  California,,Wildfires,-120.922042  38.102942,6/5/24,23:27:00,12,-120.922042, 38.102942
EONET_7313,training Wildfire  Del Norte  California,,Wildfires,-123.818001  41.883499,6/5/24,19:24:00,12,-123.818001, 41.883499
EONET_7315,GIRD 3 Wildfire  San Diego  California,,Wildfires,-117.195115  33.315333,6/5/24,19:14:00,12,-117.195115, 33.315333
EONET_6643,Wildfire in Australia 1019804,,Wildfires,133.73476387483976  -13.848150833672523,6/5/24,19:00:00,19,133.73476387483976, -13.848150833672523
EONET_6644,Wildfire in Australia 1019805,,Wildfires,134.12150373926113  -11.96769577790554,6/5/24,19:00:00,19,134.12150373926113, -11.96769577790554
EONET_6655,Wildfire in Australia 1019812,,Wildfires,150.26053553971445  -22.49859268775955,6/5/24,19:00:00,19,150.26053553971445, -22.49859268775955
EONET_8145,Wildfire in Australia 1019861,,Wildfires,133.38388871959586  -13.788948021841678,6/5/24,19:00:00,19,133.38388871959586, -13.788948021841678
EONET_7333,OVERPASS Wildfire  Malheur  Oregon,,Wildfires,-117.144729  44.197902,6/5/24,16:35:00,12,-117.144729, 44.197902
EONET_7335,CHERRY 2 Wildfire  Los Angeles  California,,Wildfires,-118.793017  34.761333,6/5/24,15:54:00,12,-118.793017, 34.761333
EONET_7347,Duggan Rd 13515 Wildfire  Jackson  Oregon,,Wildfires,-122.9516  42.51338333,6/5/24,14:07:00,10,-122.9516, 42.51338333
EONET_7359,Johns Coffee Wildfire  Douglas  Oregon,,Wildfires,-123.0326167  42.9962,6/5/24,12:27:00,13,-123.0326167, 42.9962
EONET_7362,Lozier Creek Wildfire  Josephine  Oregon,,Wildfires,-123.475833  42.558,6/5/24,11:37:00,12,-123.475833, 42.558
EONET_7363,County X Wildfire  Burnett  Wisconsin,,Wildfires,-92.2693  45.86374,6/5/24,11:17:00,9,-92.2693, 45.86374
EONET_7366,HOLKOMA Wildfire  Fresno  California,,Wildfires,-119.325112  36.9679,6/5/24,10:15:00,12,-119.325112, 36.9679
EONET_7377,Saddle Wildfire  Maricopa  Arizona,,Wildfires,-113.022867  33.471529,6/4/24,22:35:00,12,-113.022867, 33.471529
EONET_7390,Labumba Wildfire  Graham  Arizona,,Wildfires,-110.457244  33.297982,6/4/24,20:18:00,12,-110.457244, 33.297982
EONET_6645,Wildfire in Brazil 1019799,,Wildfires,-76.18734574,6/4/24,19:00:00,#VALUE!,#VALUE!,#VALUE!
EONET_6664,Wildfire in Australia 1019821,,Wildfires,143.61116708616163  -16.06831138557582,6/4/24,19:00:00,19,143.61116708616163, -16.06831138557582
